part|module|q_code|q_desc|a_code|a_desc
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r014|Algum médico já lhe solicitou um exame de mamografia|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r014|Algum médico já lhe solicitou um exame de mamografia|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r014|Algum médico já lhe solicitou um exame de mamografia|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r015|A Sra fez o exame de mamografia|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r015|A Sra fez o exame de mamografia|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r015|A Sra fez o exame de mamografia|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r015|A Sra fez o exame de mamografia|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r01701|Quando foi a última vez que a Sra fez um exame de mamografia|1|Menos de 1 ano atrás
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r01701|Quando foi a última vez que a Sra fez um exame de mamografia|2|De 1 ano a menos de 2 anos
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r01701|Quando foi a última vez que a Sra fez um exame de mamografia|3|De 2 anos a menos de 3 anos
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r01701|Quando foi a última vez que a Sra fez um exame de mamografia|4|3 anos ou mais atrás
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r01701|Quando foi a última vez que a Sra fez um exame de mamografia|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r01701|Quando foi a última vez que a Sra fez um exame de mamografia|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r019|A Sra pagou algum valor pela última mamografia?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r019|A Sra pagou algum valor pela última mamografia?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r019|A Sra pagou algum valor pela última mamografia?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r019|A Sra pagou algum valor pela última mamografia?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r020|A última mamografia foi feita através do Sistema Único de Saúde (SUS)|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r020|A última mamografia foi feita através do Sistema Único de Saúde (SUS)|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r020|A última mamografia foi feita através do Sistema Único de Saúde (SUS)|3|Não sabe\Não lembra
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r020|A última mamografia foi feita através do Sistema Único de Saúde (SUS)|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02101|Quanto tempo depois de ter realizado o último exame de mamografia a Sra recebeu o resultado|1|Menos de 1 mês depois
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02101|Quanto tempo depois de ter realizado o último exame de mamografia a Sra recebeu o resultado|2|Entre 1 mês e menos de 3 meses depois
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02101|Quanto tempo depois de ter realizado o último exame de mamografia a Sra recebeu o resultado|3|Entre 3 meses e menos de 6 meses depois
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02101|Quanto tempo depois de ter realizado o último exame de mamografia a Sra recebeu o resultado|4|6 meses ou mais depois
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02101|Quanto tempo depois de ter realizado o último exame de mamografia a Sra recebeu o resultado|5|Nunca recebi
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02101|Quanto tempo depois de ter realizado o último exame de mamografia a Sra recebeu o resultado|6|Nunca fui buscar
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02101|Quanto tempo depois de ter realizado o último exame de mamografia a Sra recebeu o resultado|7|Ainda não recebi
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02101|Quanto tempo depois de ter realizado o último exame de mamografia a Sra recebeu o resultado|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02101|Quanto tempo depois de ter realizado o último exame de mamografia a Sra recebeu o resultado|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r022|Após receber o resultado da mamografia, a Sra foi encaminhada para consulta com médico especialista|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r022|Após receber o resultado da mamografia, a Sra foi encaminhada para consulta com médico especialista|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r022|Após receber o resultado da mamografia, a Sra foi encaminhada para consulta com médico especialista|3|Não houve encaminhamento, pois todas as minhas consultas por este motivo foram com médico especialista
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r022|Após receber o resultado da mamografia, a Sra foi encaminhada para consulta com médico especialista|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r022|Após receber o resultado da mamografia, a Sra foi encaminhada para consulta com médico especialista|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r023|A Sra foi à consulta com o especialista|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r023|A Sra foi à consulta com o especialista|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r023|A Sra foi à consulta com o especialista|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r023|A Sra foi à consulta com o especialista|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02402|Qual o principal motivo da Sra não ter ido à consulta com o especialista|01|A consulta está marcada, mas ainda não foi à consulta
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02402|Qual o principal motivo da Sra não ter ido à consulta com o especialista|02|Não conseguiu marcar
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02402|Qual o principal motivo da Sra não ter ido à consulta com o especialista|03|Não achou necessário
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02402|Qual o principal motivo da Sra não ter ido à consulta com o especialista|04|Não sabia quem procurar ou aonde ir
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02402|Qual o principal motivo da Sra não ter ido à consulta com o especialista|05|Estava com dificuldades financeiras
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02402|Qual o principal motivo da Sra não ter ido à consulta com o especialista|06|O tempo de espera no serviço de saúde era muito grande
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02402|Qual o principal motivo da Sra não ter ido à consulta com o especialista|07|Não conseguiu marcar consulta pelo plano de saúde
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02402|Qual o principal motivo da Sra não ter ido à consulta com o especialista|08|O serviço de saúde era distante ou teve dificuldade de transporte
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02402|Qual o principal motivo da Sra não ter ido à consulta com o especialista|09|O horário de funcionamento do serviço de saúde era incompatível com as atividades de trabalho ou domésticas
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02402|Qual o principal motivo da Sra não ter ido à consulta com o especialista|10|Outro
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02402|Qual o principal motivo da Sra não ter ido à consulta com o especialista|99|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r02402|Qual o principal motivo da Sra não ter ido à consulta com o especialista|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r025|Com que idade a sra ficou menstruada pela primeira vez?|08 a 18|Número de anos
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r025|Com que idade a sra ficou menstruada pela primeira vez?|00|Não sabe
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r025|Com que idade a sra ficou menstruada pela primeira vez?|99|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r025|Com que idade a sra ficou menstruada pela primeira vez?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r026|A sra ainda fica menstruada?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r026|A sra ainda fica menstruada?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r026|A sra ainda fica menstruada?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r026|A sra ainda fica menstruada?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r027|Com que idade a sra parou de menstruar?|10 a 60|Número de anos
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r027|Com que idade a sra parou de menstruar?|00|Não sabe
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r027|Com que idade a sra parou de menstruar?|99|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r027|Com que idade a sra parou de menstruar?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r028|A sra já entrou na menopausa?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r028|A sra já entrou na menopausa?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r028|A sra já entrou na menopausa?|3|Não sei
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r028|A sra já entrou na menopausa?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r028|A sra já entrou na menopausa?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r029|Alguma vez a sra fez ou faz tratamento hormonal para alívio dos sintomas da menopausa (com comprimidos, adesivos, gel ou injeções)?|1|Sim, faz atualmente
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r029|Alguma vez a sra fez ou faz tratamento hormonal para alívio dos sintomas da menopausa (com comprimidos, adesivos, gel ou injeções)?|2|Sim, já fez mas não faz mais
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r029|Alguma vez a sra fez ou faz tratamento hormonal para alívio dos sintomas da menopausa (com comprimidos, adesivos, gel ou injeções)?|3|Não, nunca fez
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r029|Alguma vez a sra fez ou faz tratamento hormonal para alívio dos sintomas da menopausa (com comprimidos, adesivos, gel ou injeções)?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r029|Alguma vez a sra fez ou faz tratamento hormonal para alívio dos sintomas da menopausa (com comprimidos, adesivos, gel ou injeções)?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r030|Este medicamento foi receitado por médico?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r030|Este medicamento foi receitado por médico?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r030|Este medicamento foi receitado por médico?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r030|Este medicamento foi receitado por médico?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r031|Nos últimos 12 meses, a sra teve relações sexuais?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r031|Nos últimos 12 meses, a sra teve relações sexuais?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r031|Nos últimos 12 meses, a sra teve relações sexuais?|3|Recusou-se a responder
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r031|Nos últimos 12 meses, a sra teve relações sexuais?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r031|Nos últimos 12 meses, a sra teve relações sexuais?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r032|Nos últimos 12 meses, a sra participou de grupo de planejamento familiar?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r032|Nos últimos 12 meses, a sra participou de grupo de planejamento familiar?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r032|Nos últimos 12 meses, a sra participou de grupo de planejamento familiar?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r032|Nos últimos 12 meses, a sra participou de grupo de planejamento familiar?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r033|E o seu parceiro participou de grupo de planejamento familiar?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r033|E o seu parceiro participou de grupo de planejamento familiar?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r033|E o seu parceiro participou de grupo de planejamento familiar?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r033|E o seu parceiro participou de grupo de planejamento familiar?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r034|A sra usa algum método para evitar a gravidez atualmente?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r034|A sra usa algum método para evitar a gravidez atualmente?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r034|A sra usa algum método para evitar a gravidez atualmente?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r034|A sra usa algum método para evitar a gravidez atualmente?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r035|Qual o principal motivo de não evitar a gravidez?|1|Quer engravidar ou não se incomoda de engravidar
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r035|Qual o principal motivo de não evitar a gravidez?|2|Por motivos religiosos
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r035|Qual o principal motivo de não evitar a gravidez?|3|Não sabe como evitar
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r035|Qual o principal motivo de não evitar a gravidez?|4|Não sabe aonde ir ou quem procurar para lhe dar orientações
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r035|Qual o principal motivo de não evitar a gravidez?|5|Está grávida
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r035|Qual o principal motivo de não evitar a gravidez?|6|Ligou as trompas
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r035|Qual o principal motivo de não evitar a gravidez?|7|O companheiro fez vasectomia
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r035|Qual o principal motivo de não evitar a gravidez?|8|Não tem relações sexuais com homens
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r035|Qual o principal motivo de não evitar a gravidez?|9|Outro
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r035|Qual o principal motivo de não evitar a gravidez?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03601|Pilula?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03601|Pilula?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03601|Pilula?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03601|Pilula?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03602|Tabela?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03602|Tabela?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03602|Tabela?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03602|Tabela?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03603|Camisinha masculina?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03603|Camisinha masculina?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03603|Camisinha masculina?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03603|Camisinha masculina?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03604|Camisinha feminina?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03604|Camisinha feminina?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03604|Camisinha feminina?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03604|Camisinha feminina?|NA|Não aplicável
